id,title,vote_average,vote_count,release_date,runtime,backdrop_path,overview,popularity,poster_path,tagline,genres,trailer_key
240,The Godfather Part II,8.6,11293,1974-12-20,202,/kGzFbGhp99zva6oZODW5atUtnqi.jpg,"In the continuing saga of the Corleone crime family, a young Vito Corleone grows up in Sicily and in 1910s New York. In the 1950s, Michael Corleone attempts to expand the family business into Las Vegas, Hollywood and Cuba.",64.8,/hek3koDUyRQk7FIhPXsa6mT2Zc3.jpg,"I don't feel I have to wipe everybody out, Tom. Just my enemies.","Drama, Crime",9O1Iy9od7-A
496243,Parasite,8.5,16430,2019-05-30,133,/hiKmpZMGZsrkA3cdce8a7Dpos1j.jpg,"All unemployed, Ki-taek's family takes peculiar interest in the wealthy and glamorous Parks for their livelihood until they get entangled in an unexpected incident.",64.6,/7IiTTgloJzvGI1TAYymCfbfl3vT.jpg,Act like you own the place.,"Comedy, Thriller, Drama",bM9QabAojCg
758009,Shotgun Wedding,6.3,972,2022-12-28,101,/zGoZB4CboMzY1z4G3nU6BWnMDB2.jpg,"Darcy and Tom gather their families for the ultimate destination wedding but when the entire party is taken hostage, “’Til Death Do Us Part” takes on a whole new meaning in this hilarious, adrenaline-fueled adventure as Darcy and Tom must save their loved ones—if they don’t kill each other first.",64.5,/t79ozwWnwekO0ADIzsFP1E5SkvR.jpg,Save the day.,"Action, Comedy, Romance",U8gz0rUzTAY
39323,Dragon Ball Z: Bardock - The Father of Goku,7.5,586,1990-10-17,48,/qZi0WpsdFRIc6sT2jTyWVvFPx0b.jpg,"Bardock, Son Goku's father, is a low-ranking Saiyan soldier who was given the power to see into the future by the last remaining alien on a planet he just destroyed. He witnesses the destruction of his race and must now do his best to stop Frieza's impending massacre.",64.4,/docwOsWZuwJKQdwcYJtQPBcg6bm.jpg,,"Animation, Action, Science Fiction, Drama, Fantasy",A2gpattMh34
736526,Troll,6.7,1494,2022-12-01,104,/e9Qb2kmBnMXHCmNMI8NX1JbWhh1.jpg,"Deep inside the mountain of Dovre, something gigantic awakens after being trapped for a thousand years. Destroying everything in its path, the creature is fast approaching the capital of Norway. But how do you stop something you thought only existed in Norwegian folklore?",64.3,/ulgKdif3ubMACDltr8VZy6fyVjW.jpg,Mountains will move.,"Fantasy, Action, Adventure",AiohkY_XQYQ
545611,Everything Everywhere All at Once,7.8,5210,2022-03-24,140,/ss0Os3uWJfQAENILHZUdX8Tt1OC.jpg,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",64.3,/rKvCys0fMIIi1X9rmJBxTPLAtoU.jpg,The universe is so much bigger than you realize.,"Action, Adventure, Science Fiction",wxN1T1uxQ2g
4247,Scary Movie,6.3,6346,2000-07-07,88,/m5dA4JZsj78EBTa2D6imWOAebwB.jpg,"A familiar-looking group of teenagers find themselves being stalked by a more-than-vaguely recognizable masked killer! As the victims begin to pile up and the laughs pile on, none of your favorite scary movies escape the razor-sharp satire of this outrageously funny parody!",64.0,/lRQiJXETkCnVVurHmglNvMXrZOx.jpg,No mercy. No shame. No sequel.,Comedy,HTLPULt0eJ4
649609,Renfield,6.7,1014,2023-04-07,93,/nBEFrdcVhwceGSFw83RksxY9Blg.jpg,"Having grown sick and tired of his centuries as Dracula's lackey, Renfield finds a new lease on life — and maybe even redemption — when he falls for feisty, perennially angry traffic cop Rebecca Quincy.",63.9,/jG83l0tDwoQj3hBAioIsJ5rTPHw.jpg,Sucks to be him.,"Comedy, Horror, Fantasy",OkMep-7CXCI
23823,Wrong Turn 3: Left for Dead,5.6,1037,2009-10-20,91,/jncviKGvFlxdeh6vYWe9g4LmG3j.jpg,"A group of people find themselves trapped in the backwoods of West Virginia, fighting for their lives against a group of vicious and horribly disfigured inbred cannibals.",63.5,/84s4LMWuGbm4xPWW5PSbHyQhh33.jpg,What you don't see will kill you.,"Horror, Thriller",yYAyDmOjZi0
557,Spider-Man,7.3,17653,2002-05-01,121,/jHxCeXnSchAuwHnmVatTgqMYdX8.jpg,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",63.5,/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,With great power comes great responsibility.,"Fantasy, Action",t06RUxPbp_c
529203,The Croods: A New Age,7.5,3508,2020-11-25,95,/ytTQoYkdpsgtfDWrNFCei8Mfbxu.jpg,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",63.5,/tbVZ3Sq88dZaCANlUcewQuHQOaE.jpg,The future ain't what it used to be.,"Animation, Family, Adventure, Fantasy, Comedy",hy4vAqF9Ko0
420818,The Lion King,7.1,9325,2019-07-12,118,/1TUg5pO1VZ4B0Q1amk3OlXvlpXV.jpg,"Simba idolizes his father, King Mufasa, and takes to heart his own royal destiny. But not everyone in the kingdom celebrates the new cub's arrival. Scar, Mufasa's brother—and former heir to the throne—has plans of his own. The battle for Pride Rock is ravaged with betrayal, tragedy and drama, ultimately resulting in Simba's exile. With help from a curious pair of newfound friends, Simba will have to figure out how to grow up and take back what is rightfully his.",63.4,/dzBtMocZuJbjLOXvrl4zGYigDzh.jpg,The King has Returned.,"Adventure, Drama, Family",7TavVZMewpY
436969,The Suicide Squad,7.6,7692,2021-07-28,132,/jlGmlFOcfo8n5tURmhC7YVd4Iyy.jpg,"Supervillains Harley Quinn, Bloodsport, Peacemaker and a collection of nutty cons at Belle Reve prison join the super-secret, super-shady Task Force X as they are dropped off at the remote, enemy-infused island of Corto Maltese.",63.2,/kb4s0ML0iVZlG6wAKbbs9NAm6X.jpg,They're dying to save the world.,"Action, Comedy, Adventure",eg5ciqQzmK0
779782,The School for Good and Evil,7.1,1046,2022-10-19,146,/tSxbUnrnWlR5dQvUgqMI7sACmFD.jpg,Best friends Sophie and Agatha navigate an enchanted school for young heroes and villains — and find themselves on opposing sides of the battle between good and evil.,63.1,/6oZeEu1GDILdwezmZ5e2xWISf1C.jpg,There are two sides to every story.,Fantasy,aOWFNAmMplU
260514,Cars 3,6.9,5263,2017-06-15,102,/86TlYSntBzD4pxLNM6U3GoOfGdD.jpg,"Blindsided by a new generation of blazing-fast racers, the legendary Lightning McQueen is suddenly pushed out of the sport he loves. To get back in the game, he will need the help of an eager young race technician with her own plan to win, inspiration from the late Fabulous Hudson Hornet, and a few unexpected turns. Proving that #95 isn't through yet will test the heart of a champion on Piston Cup Racing’s biggest stage!",63.0,/jJ8TnHvWHaVadW5JJjGYsM07j9i.jpg,It's not over until lightning strikes.,"Animation, Adventure, Comedy, Family",ZuaseSovWDY
9806,The Incredibles,7.7,16584,2004-10-27,115,/se5Hxz7PArQZOG3Nx2bpfOhLhtV.jpg,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",62.6,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,"No gut, no glory","Action, Adventure, Animation, Family",sJCjKQQOqT0
550988,Free Guy,7.6,7662,2021-08-11,115,/7py8kUCYaOdFn1TfVS87BDBySOz.jpg,"A bank teller discovers he is actually a background player in an open-world video game, and decides to become the hero of his own story. Now, in a world where there are no limits, he is determined to be the guy who saves his world his way before it's too late.",62.6,/xmbU4JTUm8rsdtn7Y3Fcm30GpeT.jpg,Life's too short to be a background character.,"Comedy, Adventure, Science Fiction",cttnRmcr_ME
105,Back to the Future,8.3,18442,1985-07-03,116,/5bzPWQ2dFUl2aZKkp7ILJVVkRed.jpg,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",62.5,/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,He's the only kid ever to get into trouble before he was born.,"Adventure, Comedy, Science Fiction",ez6WQ7IX72U
168259,Furious 7,7.2,9988,2015-04-01,137,/cHkhb5A4gQRK6zs6Pv7zorHs8Nk.jpg,Deckard Shaw seeks revenge against Dominic Toretto and his family for his comatose brother.,62.3,/ktofZ9Htrjiy0P6LEowsDaxd3Ri.jpg,Vengeance hits home,"Action, Thriller, Crime",B3Ms2yFvus0
239563,St. Vincent,7.1,1725,2014-10-09,102,/9aMc1qRu4bFV8spem94WzYo9TgM.jpg,"A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",62.2,/1bb7MTHCIPhpKZFysDpxNaNrdMk.jpg,Love Thy Neighbor,Comedy,hAx6-bW7EuM
20982,Naruto Shippuden the Movie,7.4,766,2007-08-04,94,/sZIJkZPKySo398Me4HLeUM7eCy0.jpg,"Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Naruto's mission is to guard Shion, but she predicts Naruto's death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death.""",62.2,/vDkct38sSFSWJIATlfJw0l3QOIR.jpg,,"Animation, Action, Fantasy",57eqTNwLVbk
32657,Percy Jackson & the Olympians: The Lightning Thief,6.2,6964,2010-02-01,118,/sEyNWq9985lyUrwayWnvicT4FHA.jpg,"Accident prone teenager, Percy discovers he's actually a demi-God, the son of Poseidon, and he is needed when Zeus' lightning is stolen. Percy must master his new found skills in order to prevent a war between the Gods that could devastate the entire world.",62.1,/vayx5t1cYCpBGV9ylTGn0Sr9rA2.jpg,Worlds collide.,"Adventure, Fantasy, Family",R86InkfdboA
166426,Pirates of the Caribbean: Dead Men Tell No Tales,6.6,11176,2017-05-23,128,/7C921eWK06n12c1miRXnYoEu5Yv.jpg,"Thrust into an all-new adventure, a down-on-his-luck Capt. Jack Sparrow feels the winds of ill-fortune blowing even more strongly when deadly ghost sailors led by his old nemesis, the evil Capt. Salazar, escape from the Devil's Triangle. Jack's only hope of survival lies in seeking out the legendary Trident of Poseidon, but to find it, he must forge an uneasy alliance with a brilliant and beautiful astronomer and a headstrong young man in the British navy.",62.0,/qwoGfcg6YUS55nUweKGujHE54Wy.jpg,All pirates must die.,"Adventure, Action, Fantasy",jnVk2C2YrSA
10527,Madagascar: Escape 2 Africa,6.5,6371,2008-10-30,89,/r2M9ElkHxEJP7riCFbT5N0uXZTc.jpg,"Alex, Marty, and other zoo animals find a way to escape from Madagascar when the penguins reassemble a wrecked airplane. The precariously repaired craft stays airborne just long enough to make it to the African continent. There the New Yorkers encounter members of their own species for the first time. Africa proves to be a wild place, but Alex and company wonder if it is better than their Central Park home.",61.9,/agRbLOHgN46TQO4YdKR462iR7To.jpg,Still together. Still lost!,"Family, Adventure, Animation, Comedy",hLVjIhPYq7s
60304,Hansel & Gretel: Witch Hunters,6.0,6324,2013-01-17,88,/mJSe5dxKu8Sq0GfdjdWVqdGvzfV.jpg,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",61.9,/j343Rpj3WeNvP0SV80zveve70io.jpg,Classic tale. New twist.,"Fantasy, Horror, Action",ErGy23X0B9Q
166428,How to Train Your Dragon: The Hidden World,7.8,5817,2019-01-03,104,/lFwykSz3Ykj1Q3JXJURnGUTNf1o.jpg,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",61.8,/xvx4Yhf0DVH8G4LzNISpMfFBDy2.jpg,The friendship of a lifetime,"Animation, Family, Adventure",5DEdq57E5ls
848058,Piggy,6.7,455,2022-10-07,99,/2iGUavwv86Hubv3V5Iq4qEQXDfE.jpg,A bullied overweight teenager sees a glimpse of hope when her tormentors are brutally abducted by a mesmerizing stranger.,61.8,/pIFeu5gF7ofAxI9NqrWbJAjjKn6.jpg,Adolescence can be brutal.,"Horror, Thriller, Drama",AmxqoA0VNjg
4232,Scream,7.4,6180,1996-12-20,112,/4PPC7fKClu0u7NTbo5xgV4vb5VD.jpg,"A year after the murder of her mother, Sidney Prescott is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",61.4,/aXAByjBN8UhaYvotqRCwa5MsMGu.jpg,Someone has taken their love of scary movies one step too far.,"Crime, Horror, Mystery",U0LETmDvuXc
169917,A Walk Among the Tombstones,6.3,2632,2014-09-18,114,/isrro0soStk2tSWMsI50lPPhUsU.jpg,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,61.4,/bQTHTZezSudf27mMQtedHf1XpgO.jpg,Some people are afraid of all the wrong things,"Crime, Drama, Mystery, Thriller",aTKBowDjMQg
353081,Mission: Impossible - Fallout,7.4,7537,2018-07-13,147,/aw4FOsWr2FY373nKSxbpNi3fz4F.jpg,"When an IMF mission ends badly, the world is faced with dire consequences. As Ethan Hunt takes it upon himself to fulfill his original briefing, the CIA begin to question his loyalty and his motives. The IMF team find themselves in a race against time, hunted by assassins while trying to prevent a global catastrophe.",61.3,/AkJQpZp9WoNdj7pLYSj1L0RcMMN.jpg,Some missions are not a choice.,"Action, Adventure",MEOOas3JZt0
559,Spider-Man 3,6.4,13098,2007-05-01,139,/w1oD1MzHjnBJc5snKupIQaSBLIh.jpg,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",61.1,/qFmwhVUoUSXjkKRmca5yGDEXBIj.jpg,The battle within.,"Fantasy, Action, Adventure",e5wUilOeOmg
10198,The Princess and the Frog,7.2,5062,2009-12-08,98,/z62CBlBBBOoNUuuxZ1jMAcq5ARE.jpg,"A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.",61.1,/yprv5PbnEksoVj2v6XEnDBg9joR.jpg,Every love story begins with a kiss...,"Romance, Family, Animation",uQBy6jqbmlU
301528,Toy Story 4,7.5,9093,2019-06-19,100,/q62bpQ67qaXY0u6b2wFEnQYIbPd.jpg,"Woody has always been confident about his place in the world and that his priority is taking care of his kid, whether that's Andy or Bonnie. But when Bonnie adds a reluctant new toy called ""Forky"" to her room, a road trip adventure alongside old and new friends will show Woody how big the world can be for a toy.",61.1,/w9kR8qbmQ01HwnvK4alvnQ2ca0L.jpg,Get Ready to Hit the Road,"Family, Adventure, Animation, Comedy, Fantasy",Pl9JS8-gnWQ
68721,Iron Man 3,6.9,21064,2013-04-18,130,/aFTYFqrWp4RS46Twm87l5e0ItYb.jpg,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",61.1,/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,Unleash the power behind the armor.,"Action, Adventure, Science Fiction",YLorLVa95Xo
118,Charlie and the Chocolate Factory,7.0,13967,2005-07-13,115,/bSvUW4JQ6g4QiKvwejcfcPRd4Ke.jpg,"A young boy wins a tour through the most magnificent chocolate factory in the world, led by the world's most unusual candy maker.",60.9,/wfGfxtBkhBzQfOZw4S8IQZgrH0a.jpg,Prepare for a taste of adventure.,"Adventure, Comedy, Family, Fantasy",p6JAQ2aoXm0
810,Shrek the Third,6.3,8318,2007-05-17,93,/qSNz1G1Ts8fFw6v4Vae4aMAjcY7.jpg,"The King of Far Far Away has died and Shrek and Fiona are to become King & Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.",60.8,/n4SexGGQzI26E269tfpa80MZaGV.jpg,He’s in for the Royal Treatment.,"Fantasy, Adventure, Animation, Comedy, Family",InR865IDDjU
50620,The Twilight Saga: Breaking Dawn - Part 2,6.5,8352,2012-11-13,115,/qkl57wzSFrpi2sRpoc2mZJbMuLP.jpg,"After the birth of Renesmee, the Cullens gather other vampire clans in order to protect the child from a false allegation that puts the family in front of the Volturi.",60.8,/7IGdPaKujv0BjI0Zd0m0a4CzEjJ.jpg,The epic finale that will live forever,"Adventure, Fantasy, Drama, Romance",bUXjqQ4GKRg
85,Raiders of the Lost Ark,7.9,11483,1981-06-12,115,/f3XrGXd34Ru7o39LUwWvk5igEV7.jpg,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",60.8,/ceG9VzoRAVGwivFU403Wc3AHRys.jpg,Indiana Jones - the new hero from the creators of JAWS and STAR WARS.,"Adventure, Action",0xQSIdSRlAk
508943,Luca,7.9,7625,2021-06-17,95,/620hnMVLu6RSZW6a5rwO8gqpt0t.jpg,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,60.8,/8tABCBpzu3mZbzMB3sRzMEHEvJi.jpg,Prepare for an unforgettable trip.,"Animation, Comedy, Fantasy, Adventure, Family",mYfJxlgR2jw
937278,A Man Called Otto,7.8,1857,2022-12-28,126,/v2LilmCylr3bL9TCZSj6syjowZh.jpg,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",60.7,/130H1gap9lFfiTF9iDrqNIkFvC9.jpg,Fall in love with the grumpiest man in America.,"Comedy, Drama",XvbGalkHKPY
524434,Eternals,6.9,7493,2021-11-03,156,/c6H7Z4u73ir3cIoCteuhJh7UCAR.jpg,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",60.5,/lFByFSLV5WDJEv3KabbdAF959F2.jpg,In the beginning...,"Science Fiction, Action, Adventure",x_me3xsvDgk
9654,The Italian Job,6.8,5113,2003-05-30,110,/7bWa6MjkalUyf6JdOXlCRKbLpS0.jpg,"Charlie Croker pulled off the crime of a lifetime. The one thing that he didn't plan on was being double-crossed. Along with a drop-dead gorgeous safecracker, Croker and his team take off to re-steal the loot and end up in a pulse-pounding, pedal-to-the-metal chase that careens up, down, above and below the streets of Los Angeles.",60.5,/eSkjK4kctyrWpFhxl35GPvSs6tI.jpg,Get in. Get out. Get even.,"Action, Crime",mJgGUnV9i54
14869,G.I. Joe: The Rise of Cobra,5.8,4320,2009-08-03,118,/vBV2nF3yqYrskq2y1bSSuAuGqcz.jpg,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",60.4,/mc9b25IAprHfsaOz0wTshOwGHcY.jpg,"When all else fails, they don't.","Adventure, Action, Thriller, Science Fiction",aFtzNHTB4C0
57214,Project X,6.8,5867,2012-03-01,88,/7bjSK3jQZf7lwEcwsux7Lso5eWi.jpg,"Three high school seniors throw a party to make a name for themselves. As the night progresses, things spiral out of control as word of the party spreads.",60.3,/lUPDGT3lyRrq8SvWuNWG2DP64bR.jpg,Witness it,Comedy,X28d7fbRGSQ
70981,Prometheus,6.5,11255,2012-05-30,124,/hO97RyNjBIMfzfFpUjNhsm4zImh.jpg,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",60.3,/m7nZCtHJyDLncBUarfM5h5mrppx.jpg,The Search for Our Beginning Could Lead to Our End,"Science Fiction, Adventure, Mystery",pyz9ktII0dM
127585,X-Men: Days of Future Past,7.5,14433,2014-05-15,132,/6RZZNx2irPBou7JyFGwOIoioPYK.jpg,The ultimate X-Men ensemble fights a war for the survival of the species across two time periods as they join forces with their younger selves in an epic battle that must change the past – to save our future.,60.2,/tYfijzolzgoMOtegh1Y7j2Enorg.jpg,"To save the future, they must alter the past.","Action, Adventure, Science Fiction",gsjtg7m1MMM
11360,Dumbo,7.0,4591,1941-10-31,64,/aRVQ1EgTx3vbhK6qls2O834bPQc.jpg,"Dumbo is a baby elephant born with over-sized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy Timothy the Mouse,  the pint-sized pachyderm learns to surmount all obstacles.",60.2,/4x9FmvdJ464Fg7A9XcbYSmxfVw3.jpg,The One...The Only...The FABULOUS...,"Animation, Family",8QgTNmlBxTE
47971,xXx: Return of Xander Cage,6.1,8541,2017-01-13,107,/4QLdZ2A8mkDWp2rpfgDrwmeCtUW.jpg,"Extreme athlete turned government operative Xander Cage comes out of self-imposed exile, thought to be long dead, and is set on a collision course with deadly alpha warrior Xiang and his team in a race to recover a sinister and seemingly unstoppable weapon known as Pandora's Box. Recruiting an all-new group of thrill-seeking cohorts, Xander finds himself enmeshed in a deadly conspiracy that points to collusion at the highest levels of world governments.",60.1,/hba8zREJpP1AYhaXgb2oJLQeO0K.jpg,"There are no more patriots, just rebels and tyrants.","Action, Adventure, Crime",-ziu6JzJTZ0
556694,Three Thousand Years of Longing,6.9,960,2022-08-24,108,/90IcDDC47Rck4D2fyZbpZ1rbFZW.jpg,"A solitary scholar discovers an ancient bottle while on a trip to Istanbul and unleashes a djinn who offers her three wishes. Filled with reluctance, she is unable to come up with one, so the djinn tries to inspire her with his stories.",60.0,/wdiUSKO0kebySOrHBVoDp7CLHIO.jpg,What would you wish for?,"Drama, Adventure, Fantasy, Romance",TWGvntl9itE
899112,Violent Night,7.5,1595,2022-11-30,112,/4osLKux8s7ieEdP9XwmNk446uxm.jpg,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",60.0,/1XSYOP0JjjyMz1irihvWywro82r.jpg,You better watch out.,"Action, Comedy, Crime, Thriller",a53e4HHnx_s
76338,Thor: The Dark World,6.5,16359,2013-10-30,112,/4zTsF0RtO0av3YX1NaKDqGKPxYF.jpg,"Thor fights to restore order across the cosmos… but an ancient race led by the vengeful Malekith returns to plunge the universe back into darkness. Faced with an enemy that even Odin and Asgard cannot withstand, Thor must embark on his most perilous and personal journey yet, one that will reunite him with Jane Foster and force him to sacrifice everything to save us all.",60.0,/wp6OxE4poJ4G7c0U2ZIXasTSMR7.jpg,Delve into the darkness,"Action, Adventure, Fantasy",npvJ9FTgZbM
76163,The Expendables 2,6.3,6289,2012-08-08,103,/41QdmNKbwmVD7R6A7hMqMe9FYMy.jpg,"Mr. Church reunites the Expendables for what should be an easy paycheck, but when one of their men is murdered on the job, their quest for revenge puts them deep in enemy territory and up against an unexpected threat.",59.8,/4EBO8aIeP2bF1jGpwbuRS4CFMca.jpg,Back for War.,"Action, Adventure, Thriller",ip_CYHdyUBs
6479,I Am Legend,7.2,14675,2007-12-12,101,/lhVVIWKR13khBvjFz8XyZ2GM0JS.jpg,"Robert Neville is a scientist who was unable to stop the spread of the terrible virus that was incurable and man-made. Immune, Neville is now the last human survivor in what is left of New York City and perhaps the world. For three years, Neville has faithfully sent out daily radio messages, desperate to find any other survivors who might be out there. But he is not alone.",59.8,/iPDkaSdKk2jRLTM65UOEoKtsIZ8.jpg,The last man on Earth is not alone,"Drama, Science Fiction, Thriller",sFNPNT_4Qww
857,Saving Private Ryan,8.2,14658,1998-07-24,169,/bdD39MpSVhKjxarTxLSfX6baoMP.jpg,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",59.7,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,The mission is a man.,"Drama, History, War",RYExstiQlLc
1267,Meet the Robinsons,6.9,2588,2007-03-23,95,/f1xAxP0DFRGYSew9U8fhilP5itx.jpg,"Lewis, a brilliant young inventor, is keen on creating a time machine to find his mother, who abandoned him in an orphanage. Things take a turn when he meets Wilbur Robinson and his family.",59.7,/naya0zF4kT401Sx15AtwB9vpcJr.jpg,Think your family's weird?,"Animation, Comedy, Family",S396-fnLldk
35,The Simpsons Movie,7.0,7430,2007-07-25,87,/yajM2akz8QKOx0RdvN6OYaxe3GN.jpg,"After Homer accidentally pollutes the town's water supply, Springfield is encased in a gigantic dome by the EPA and the Simpsons are declared fugitives.",59.7,/s3b8TZWwmkYc2KoJ5zk77qB6PzY.jpg,See our family. And feel better about yours.,"Animation, Comedy, Family",XPG0MqIcby8
56292,Mission: Impossible - Ghost Protocol,7.1,9215,2011-12-07,133,/ih4lZkUpmSE7AP3maymiO72xJ1z.jpg,"Ethan Hunt and his team are racing against time to track down a dangerous terrorist named Hendricks, who has gained access to Russian nuclear launch codes and is planning a strike on the United States. An attempt to stop him ends in an explosion causing severe destruction to the Kremlin and the IMF to be implicated in the bombing, forcing the President to disavow them. No longer being aided by the government, Ethan and his team chase Hendricks around the globe, although they might still be too late to stop a disaster.",59.6,/psiWp3VTjznfokmGQG9uqiiknQQ.jpg,No plan. No backup. No choice.,"Action, Thriller, Adventure",7wkih9Yvxq0
425909,Ghostbusters: Afterlife,7.5,3898,2021-11-11,124,/zplzc6jxO3SK7Pa4yxVoRY5VflT.jpg,"When a single mom and her two kids arrive in a small town, they begin to discover their connection to the original Ghostbusters and the secret legacy their grandfather left behind.",59.6,/ggcBBYgnwrRAdx2vTthSAZDfrrk.jpg,Discover the past. Protect the future.,"Fantasy, Comedy, Adventure",G_ua10EMbSg
407655,A Cinderella Story: If the Shoe Fits,7.2,798,2016-08-02,92,/adM7v1IbTXRKuE4AlQ5VyM5GQpt.jpg,A contemporary musical version of the classic Cinderella story in which the servant step daughter hope to compete in a musical competition for a famous pop star.,59.4,/qtxOA6Sb8lK1PfRiwduxYVuzaEv.jpg,A magical musical treat for the dreamer in all of us.,"Comedy, Family, Fantasy, Music",797KnoCgnOY
119450,Dawn of the Planet of the Apes,7.3,10321,2014-06-26,130,/zlU8BIkgY7E6SMfD3USTWC6bchL.jpg,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",59.3,/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,One last chance for peace.,"Science Fiction, Action, Drama, Thriller",DpSaTrW4leg
16869,Inglourious Basterds,8.2,20746,2009-08-19,153,/8pEnePgGyfUqj8Qa6d91OZQ6Aih.jpg,"In Nazi-occupied France during World War II, a group of Jewish-American soldiers known as ""The Basterds"" are chosen specifically to spread fear throughout the Third Reich by scalping and brutally killing Nazis. The Basterds, lead by Lt. Aldo Raine soon cross paths with a French-Jewish teenage girl who runs a movie theater in Paris which is targeted by the soldiers.",59.2,/7sfbEnaARXDDhKm0CZ7D7uc2sbo.jpg,Once upon a time in Nazi occupied France...,"Drama, Thriller, War",uSEDz-my7XQ
9023,Spirit: Stallion of the Cimarron,7.7,4239,2002-05-24,83,/b8hPBW0NJmiIVzvQjT3CwIpAdzl.jpg,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.",59.1,/cUgYrz4twiJ3QgVGpRfey984NIB.jpg,Leader. Hero. Legend.,"Animation, Adventure, Comedy, Family, Drama",RPJ4EQ2Eh9I
